ID Major,Major,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6,,,,,,,,,,
131329,Physics Teacher Education,2015,2015,190415,Cornell University,2,Women,0,cornell-university,physics-teacher-education,,,,,,,,,,
131329,Physics Teacher Education,2016,2016,190415,Cornell University,2,Women,0,cornell-university,physics-teacher-education,,,,,,,,,,
131329,Physics Teacher Education,2017,2017,190415,Cornell University,2,Women,0,cornell-university,physics-teacher-education,,,,,,,,,,
131329,Physics Teacher Education,2018,2018,190415,Cornell University,2,Women,0,cornell-university,physics-teacher-education,,,,,,,,,,
131337,Earth Science Teacher Education,2015,2015,190415,Cornell University,2,Women,0,cornell-university,earth-science-teacher-education,,,,,,,,,,
131337,Earth Science Teacher Education,2016,2016,190415,Cornell University,2,Women,0,cornell-university,earth-science-teacher-education,,,,,,,,,,
131337,Earth Science Teacher Education,2017,2017,190415,Cornell University,2,Women,0,cornell-university,earth-science-teacher-education,,,,,,,,,,
131337,Earth Science Teacher Education,2018,2018,190415,Cornell University,2,Women,0,cornell-university,earth-science-teacher-education,,,,,,,,,,
140201,"Aerospace, Aeronautical, & Astronautical Engineering",2014,2014,190415,Cornell University,2,Women,0,cornell-university,aerospace-aeronautical-astronautical-engineering-140201,,,,,,,,,,
141101,Engineering Mechanics,2014,2014,190415,Cornell University,2,Women,0,cornell-university,engineering-mechanics-141101,,,,,,,,,,
141101,Engineering Mechanics,2015,2015,190415,Cornell University,2,Women,0,cornell-university,engineering-mechanics-141101,,,,,,,,,,
141101,Engineering Mechanics,2017,2017,190415,Cornell University,2,Women,0,cornell-university,engineering-mechanics-141101,,,,,,,,,,
142301,Nuclear Engineering,2012,2012,190415,Cornell University,2,Women,0,cornell-university,nuclear-engineering-142301,,,,,,,,,,
142301,Nuclear Engineering,2013,2013,190415,Cornell University,2,Women,0,cornell-university,nuclear-engineering-142301,,,,,,,,,,
142301,Nuclear Engineering,2014,2014,190415,Cornell University,2,Women,0,cornell-university,nuclear-engineering-142301,,,,,,,,,,
142301,Nuclear Engineering,2015,2015,190415,Cornell University,2,Women,0,cornell-university,nuclear-engineering-142301,,,,,,,,,,
142301,Nuclear Engineering,2016,2016,190415,Cornell University,2,Women,0,cornell-university,nuclear-engineering-142301,,,,,,,,,,
142301,Nuclear Engineering,2017,2017,190415,Cornell University,2,Women,0,cornell-university,nuclear-engineering-142301,,,,,,,,,,
142301,Nuclear Engineering,2018,2018,190415,Cornell University,2,Women,0,cornell-university,nuclear-engineering-142301,,,,,,,,,,
142301,Nuclear Engineering,2019,2019,190415,Cornell University,2,Women,0,cornell-university,nuclear-engineering-142301,,,,,,,,,,
142301,Nuclear Engineering,2020,2020,190415,Cornell University,2,Women,0,cornell-university,nuclear-engineering-142301,,,,,,,,,,
160300,"General East Asian Languages, Literatures, & Linguistics",2013,2013,190415,Cornell University,2,Women,0,cornell-university,general-east-asian-languages-literatures-linguistics,,,,,,,,,,
160300,"General East Asian Languages, Literatures, & Linguistics",2015,2015,190415,Cornell University,2,Women,0,cornell-university,general-east-asian-languages-literatures-linguistics,,,,,,,,,,
160402,Russian Language & Literature,2013,2013,190415,Cornell University,2,Women,0,cornell-university,russian-language-literature,,,,,,,,,,
160402,Russian Language & Literature,2014,2014,190415,Cornell University,2,Women,0,cornell-university,russian-language-literature,,,,,,,,,,
160402,Russian Language & Literature,2015,2015,190415,Cornell University,2,Women,0,cornell-university,russian-language-literature,,,,,,,,,,
160402,Russian Language & Literature,2017,2017,190415,Cornell University,2,Women,0,cornell-university,russian-language-literature,,,,,,,,,,
160402,Russian Language & Literature,2018,2018,190415,Cornell University,2,Women,0,cornell-university,russian-language-literature,,,,,,,,,,
160402,Russian Language & Literature,2019,2019,190415,Cornell University,2,Women,0,cornell-university,russian-language-literature,,,,,,,,,,
160402,Russian Language & Literature,2020,2020,190415,Cornell University,2,Women,0,cornell-university,russian-language-literature,,,,,,,,,,
160501,German Language & Literature,2015,2015,190415,Cornell University,2,Women,0,cornell-university,german-language-literature,,,,,,,,,,
160501,German Language & Literature,2019,2019,190415,Cornell University,2,Women,0,cornell-university,german-language-literature,,,,,,,,,,
160501,German Language & Literature,2020,2020,190415,Cornell University,2,Women,0,cornell-university,german-language-literature,,,,,,,,,,
160902,Italian Language & Literature,2013,2013,190415,Cornell University,2,Women,0,cornell-university,italian-language-literature,,,,,,,,,,
160902,Italian Language & Literature,2017,2017,190415,Cornell University,2,Women,0,cornell-university,italian-language-literature,,,,,,,,,,
190501,"General Food, Nutrition, & Wellness Studies",2012,2012,190415,Cornell University,2,Women,0,cornell-university,general-food-nutrition-wellness-studies,,,,,,,,,,
190501,"General Food, Nutrition, & Wellness Studies",2013,2013,190415,Cornell University,2,Women,0,cornell-university,general-food-nutrition-wellness-studies,,,,,,,,,,
190501,"General Food, Nutrition, & Wellness Studies",2014,2014,190415,Cornell University,2,Women,0,cornell-university,general-food-nutrition-wellness-studies,,,,,,,,,,
190501,"General Food, Nutrition, & Wellness Studies",2015,2015,190415,Cornell University,2,Women,0,cornell-university,general-food-nutrition-wellness-studies,,,,,,,,,,
190501,"General Food, Nutrition, & Wellness Studies",2016,2016,190415,Cornell University,2,Women,0,cornell-university,general-food-nutrition-wellness-studies,,,,,,,,,,
190501,"General Food, Nutrition, & Wellness Studies",2017,2017,190415,Cornell University,2,Women,0,cornell-university,general-food-nutrition-wellness-studies,,,,,,,,,,
190501,"General Food, Nutrition, & Wellness Studies",2018,2018,190415,Cornell University,2,Women,0,cornell-university,general-food-nutrition-wellness-studies,,,,,,,,,,
190501,"General Food, Nutrition, & Wellness Studies",2019,2019,190415,Cornell University,2,Women,0,cornell-university,general-food-nutrition-wellness-studies,,,,,,,,,,
190501,"General Food, Nutrition, & Wellness Studies",2020,2020,190415,Cornell University,2,Women,0,cornell-university,general-food-nutrition-wellness-studies,,,,,,,,,,
240101,Liberal Arts & Sciences,2017,2017,190415,Cornell University,2,Women,0,cornell-university,liberal-arts-sciences-240101,,,,,,,,,,
240101,Liberal Arts & Sciences,2018,2018,190415,Cornell University,2,Women,0,cornell-university,liberal-arts-sciences-240101,,,,,,,,,,
240101,Liberal Arts & Sciences,2019,2019,190415,Cornell University,2,Women,0,cornell-university,liberal-arts-sciences-240101,,,,,,,,,,
240101,Liberal Arts & Sciences,2020,2020,190415,Cornell University,2,Women,0,cornell-university,liberal-arts-sciences-240101,,,,,,,,,,
260202,Biochemistry,2012,2012,190415,Cornell University,2,Women,0,cornell-university,biochemistry,,,,,,,,,,
260202,Biochemistry,2015,2015,190415,Cornell University,2,Women,0,cornell-university,biochemistry,,,,,,,,,,
260203,Biophysics,2016,2016,190415,Cornell University,2,Women,0,cornell-university,biophysics,,,,,,,,,,
260503,Medical Microbiology & Bacteriology,2012,2012,190415,Cornell University,2,Women,0,cornell-university,medical-microbiology-bacteriology,,,,,,,,,,
260503,Medical Microbiology & Bacteriology,2013,2013,190415,Cornell University,2,Women,0,cornell-university,medical-microbiology-bacteriology,,,,,,,,,,
260503,Medical Microbiology & Bacteriology,2014,2014,190415,Cornell University,2,Women,0,cornell-university,medical-microbiology-bacteriology,,,,,,,,,,
260503,Medical Microbiology & Bacteriology,2015,2015,190415,Cornell University,2,Women,0,cornell-university,medical-microbiology-bacteriology,,,,,,,,,,
260503,Medical Microbiology & Bacteriology,2016,2016,190415,Cornell University,2,Women,0,cornell-university,medical-microbiology-bacteriology,,,,,,,,,,
260503,Medical Microbiology & Bacteriology,2017,2017,190415,Cornell University,2,Women,0,cornell-university,medical-microbiology-bacteriology,,,,,,,,,,
260503,Medical Microbiology & Bacteriology,2018,2018,190415,Cornell University,2,Women,0,cornell-university,medical-microbiology-bacteriology,,,,,,,,,,
260503,Medical Microbiology & Bacteriology,2019,2019,190415,Cornell University,2,Women,0,cornell-university,medical-microbiology-bacteriology,,,,,,,,,,
260503,Medical Microbiology & Bacteriology,2020,2020,190415,Cornell University,2,Women,0,cornell-university,medical-microbiology-bacteriology,,,,,,,,,,
260507,Immunology,2020,2020,190415,Cornell University,2,Women,0,cornell-university,immunology,,,,,,,,,,
260701,Zoology,2013,2013,190415,Cornell University,2,Women,0,cornell-university,zoology,,,,,,,,,,
260701,Zoology,2017,2017,190415,Cornell University,2,Women,0,cornell-university,zoology,,,,,,,,,,
260701,Zoology,2018,2018,190415,Cornell University,2,Women,0,cornell-university,zoology,,,,,,,,,,
260701,Zoology,2019,2019,190415,Cornell University,2,Women,0,cornell-university,zoology,,,,,,,,,,
260701,Zoology,2020,2020,190415,Cornell University,2,Women,0,cornell-university,zoology,,,,,,,,,,
260707,Animal Physiology,2019,2019,190415,Cornell University,2,Women,0,cornell-university,animal-physiology,,,,,,,,,,
260707,Animal Physiology,2020,2020,190415,Cornell University,2,Women,0,cornell-university,animal-physiology,,,,,,,,,,
261001,Pharmacology,2020,2020,190415,Cornell University,2,Women,0,cornell-university,pharmacology,,,,,,,,,,
261004,Toxicology,2018,2018,190415,Cornell University,2,Women,0,cornell-university,toxicology,,,,,,,,,,
261004,Toxicology,2019,2019,190415,Cornell University,2,Women,0,cornell-university,toxicology,,,,,,,,,,
261004,Toxicology,2020,2020,190415,Cornell University,2,Women,0,cornell-university,toxicology,,,,,,,,,,
261006,Environmental Toxicology,2015,2015,190415,Cornell University,2,Women,0,cornell-university,environmental-toxicology,,,,,,,,,,
261006,Environmental Toxicology,2016,2016,190415,Cornell University,2,Women,0,cornell-university,environmental-toxicology,,,,,,,,,,
261006,Environmental Toxicology,2017,2017,190415,Cornell University,2,Women,0,cornell-university,environmental-toxicology,,,,,,,,,,
261006,Environmental Toxicology,2018,2018,190415,Cornell University,2,Women,0,cornell-university,environmental-toxicology,,,,,,,,,,
261006,Environmental Toxicology,2019,2019,190415,Cornell University,2,Women,0,cornell-university,environmental-toxicology,,,,,,,,,,
261006,Environmental Toxicology,2020,2020,190415,Cornell University,2,Women,0,cornell-university,environmental-toxicology,,,,,,,,,,
261104,Computational Biology,2012,2012,190415,Cornell University,2,Women,0,cornell-university,computational-biology,,,,,,,,,,
261104,Computational Biology,2013,2013,190415,Cornell University,2,Women,0,cornell-university,computational-biology,,,,,,,,,,
261104,Computational Biology,2014,2014,190415,Cornell University,2,Women,0,cornell-university,computational-biology,,,,,,,,,,
261104,Computational Biology,2016,2016,190415,Cornell University,2,Women,0,cornell-university,computational-biology,,,,,,,,,,
261104,Computational Biology,2019,2019,190415,Cornell University,2,Women,0,cornell-university,computational-biology,,,,,,,,,,
261303,Evolutionary Biology,2012,2012,190415,Cornell University,2,Women,0,cornell-university,evolutionary-biology,,,,,,,,,,
261303,Evolutionary Biology,2020,2020,190415,Cornell University,2,Women,0,cornell-university,evolutionary-biology,,,,,,,,,,
261501,Neuroscience,2012,2012,190415,Cornell University,2,Women,0,cornell-university,neuroscience-261501,,,,,,,,,,
261501,Neuroscience,2013,2013,190415,Cornell University,2,Women,0,cornell-university,neuroscience-261501,,,,,,,,,,
261501,Neuroscience,2014,2014,190415,Cornell University,2,Women,0,cornell-university,neuroscience-261501,,,,,,,,,,
261501,Neuroscience,2015,2015,190415,Cornell University,2,Women,0,cornell-university,neuroscience-261501,,,,,,,,,,
261501,Neuroscience,2016,2016,190415,Cornell University,2,Women,0,cornell-university,neuroscience-261501,,,,,,,,,,
261501,Neuroscience,2017,2017,190415,Cornell University,2,Women,0,cornell-university,neuroscience-261501,,,,,,,,,,
261501,Neuroscience,2018,2018,190415,Cornell University,2,Women,0,cornell-university,neuroscience-261501,,,,,,,,,,
261501,Neuroscience,2019,2019,190415,Cornell University,2,Women,0,cornell-university,neuroscience-261501,,,,,,,,,,
261501,Neuroscience,2020,2020,190415,Cornell University,2,Women,0,cornell-university,neuroscience-261501,,,,,,,,,,
261504,Neurobiology & Behavior,2015,2015,190415,Cornell University,2,Women,0,cornell-university,neurobiology-behavior,,,,,,,,,,
261504,Neurobiology & Behavior,2018,2018,190415,Cornell University,2,Women,0,cornell-university,neurobiology-behavior,,,,,,,,,,
309999,Other Multidisciplinary Studies,2015,2015,190415,Cornell University,2,Women,0,cornell-university,other-multidisciplinary-studies,,,,,,,,,,
309999,Other Multidisciplinary Studies,2016,2016,190415,Cornell University,2,Women,0,cornell-university,other-multidisciplinary-studies,,,,,,,,,,
309999,Other Multidisciplinary Studies,2017,2017,190415,Cornell University,2,Women,0,cornell-university,other-multidisciplinary-studies,,,,,,,,,,
309999,Other Multidisciplinary Studies,2018,2018,190415,Cornell University,2,Women,0,cornell-university,other-multidisciplinary-studies,,,,,,,,,,
309999,Other Multidisciplinary Studies,2019,2019,190415,Cornell University,2,Women,0,cornell-university,other-multidisciplinary-studies,,,,,,,,,,
309999,Other Multidisciplinary Studies,2020,2020,190415,Cornell University,2,Women,0,cornell-university,other-multidisciplinary-studies,,,,,,,,,,
380201,Religious Studies,2012,2012,190415,Cornell University,2,Women,0,cornell-university,religious-studies-380201,,,,,,,,,,
400201,Astronomy,2015,2015,190415,Cornell University,2,Women,0,cornell-university,astronomy,,,,,,,,,,
400201,Astronomy,2018,2018,190415,Cornell University,2,Women,0,cornell-university,astronomy,,,,,,,,,,
400401,General Atmospheric Sciences & Meteorology,2018,2018,190415,Cornell University,2,Women,0,cornell-university,general-atmospheric-sciences-meteorology,,,,,,,,,,
440201,Community Organization & Advocacy,2018,2018,190415,Cornell University,2,Women,0,cornell-university,community-organization-advocacy-440201,,,,,,,,,,
500301,General Dance,2013,2013,190415,Cornell University,2,Women,0,cornell-university,general-dance,,,,,,,,,,
500301,General Dance,2014,2014,190415,Cornell University,2,Women,0,cornell-university,general-dance,,,,,,,,,,
500301,General Dance,2015,2015,190415,Cornell University,2,Women,0,cornell-university,general-dance,,,,,,,,,,
500301,General Dance,2016,2016,190415,Cornell University,2,Women,0,cornell-university,general-dance,,,,,,,,,,
500301,General Dance,2017,2017,190415,Cornell University,2,Women,0,cornell-university,general-dance,,,,,,,,,,
500301,General Dance,2018,2018,190415,Cornell University,2,Women,0,cornell-university,general-dance,,,,,,,,,,
500301,General Dance,2019,2019,190415,Cornell University,2,Women,0,cornell-university,general-dance,,,,,,,,,,
500301,General Dance,2020,2020,190415,Cornell University,2,Women,0,cornell-university,general-dance,,,,,,,,,,
500407,Fashion & Apparel Design,2014,2014,190415,Cornell University,2,Women,0,cornell-university,fashion-apparel-design,,,,,,,,,,
500601,"Film, Cinema, & Video Studies",2015,2015,190415,Cornell University,2,Women,0,cornell-university,film-cinema-video-studies,,,,,,,,,,
500601,"Film, Cinema, & Video Studies",2016,2016,190415,Cornell University,2,Women,0,cornell-university,film-cinema-video-studies,,,,,,,,,,
500601,"Film, Cinema, & Video Studies",2017,2017,190415,Cornell University,2,Women,0,cornell-university,film-cinema-video-studies,,,,,,,,,,
500601,"Film, Cinema, & Video Studies",2018,2018,190415,Cornell University,2,Women,0,cornell-university,film-cinema-video-studies,,,,,,,,,,
500601,"Film, Cinema, & Video Studies",2019,2019,190415,Cornell University,2,Women,0,cornell-university,film-cinema-video-studies,,,,,,,,,,
500601,"Film, Cinema, & Video Studies",2020,2020,190415,Cornell University,2,Women,0,cornell-university,film-cinema-video-studies,,,,,,,,,,
500712,"Fiber, Textile, & Weaving Arts",2019,2019,190415,Cornell University,2,Women,0,cornell-university,fiber-textile-weaving-arts,,,,,,,,,,
500712,"Fiber, Textile, & Weaving Arts",2020,2020,190415,Cornell University,2,Women,0,cornell-university,fiber-textile-weaving-arts,,,,,,,,,,
500799,Other Fine Arts & Art Studies,2012,2012,190415,Cornell University,2,Women,0,cornell-university,other-fine-arts-art-studies,,,,,,,,,,
500799,Other Fine Arts & Art Studies,2013,2013,190415,Cornell University,2,Women,0,cornell-university,other-fine-arts-art-studies,,,,,,,,,,
500799,Other Fine Arts & Art Studies,2014,2014,190415,Cornell University,2,Women,0,cornell-university,other-fine-arts-art-studies,,,,,,,,,,
500799,Other Fine Arts & Art Studies,2015,2015,190415,Cornell University,2,Women,0,cornell-university,other-fine-arts-art-studies,,,,,,,,,,
500799,Other Fine Arts & Art Studies,2016,2016,190415,Cornell University,2,Women,0,cornell-university,other-fine-arts-art-studies,,,,,,,,,,
500799,Other Fine Arts & Art Studies,2017,2017,190415,Cornell University,2,Women,0,cornell-university,other-fine-arts-art-studies,,,,,,,,,,
500799,Other Fine Arts & Art Studies,2018,2018,190415,Cornell University,2,Women,0,cornell-university,other-fine-arts-art-studies,,,,,,,,,,
500799,Other Fine Arts & Art Studies,2019,2019,190415,Cornell University,2,Women,0,cornell-university,other-fine-arts-art-studies,,,,,,,,,,
500799,Other Fine Arts & Art Studies,2020,2020,190415,Cornell University,2,Women,0,cornell-university,other-fine-arts-art-studies,,,,,,,,,,
500904,Music Theory & Composition,2012,2012,190415,Cornell University,2,Women,0,cornell-university,music-theory-composition,,,,,,,,,,
500904,Music Theory & Composition,2013,2013,190415,Cornell University,2,Women,0,cornell-university,music-theory-composition,,,,,,,,,,
500904,Music Theory & Composition,2014,2014,190415,Cornell University,2,Women,0,cornell-university,music-theory-composition,,,,,,,,,,
500904,Music Theory & Composition,2015,2015,190415,Cornell University,2,Women,0,cornell-university,music-theory-composition,,,,,,,,,,
500904,Music Theory & Composition,2016,2016,190415,Cornell University,2,Women,0,cornell-university,music-theory-composition,,,,,,,,,,
500904,Music Theory & Composition,2017,2017,190415,Cornell University,2,Women,0,cornell-university,music-theory-composition,,,,,,,,,,
500904,Music Theory & Composition,2018,2018,190415,Cornell University,2,Women,0,cornell-university,music-theory-composition,,,,,,,,,,
500904,Music Theory & Composition,2019,2019,190415,Cornell University,2,Women,0,cornell-university,music-theory-composition,,,,,,,,,,
500904,Music Theory & Composition,2020,2020,190415,Cornell University,2,Women,0,cornell-university,music-theory-composition,,,,,,,,,,
500905,Musicology & Ethnomusicology,2015,2015,190415,Cornell University,2,Women,0,cornell-university,musicology-ethnomusicology,,,,,,,,,,
511102,Pre-Medical Studies,2012,2012,190415,Cornell University,2,Women,0,cornell-university,pre-medical-studies,,,,,,,,,,
511102,Pre-Medical Studies,2013,2013,190415,Cornell University,2,Women,0,cornell-university,pre-medical-studies,,,,,,,,,,
512501,General Veterinary Sciences,2019,2019,190415,Cornell University,2,Women,0,cornell-university,general-veterinary-sciences,,,,,,,,,,
519999,Other Health Professions & Related Clinical Sciences,2019,2019,190415,Cornell University,2,Women,0,cornell-university,other-health-professions-related-clinical-sciences-519999,,,,,,,,,,
519999,Other Health Professions & Related Clinical Sciences,2020,2020,190415,Cornell University,2,Women,0,cornell-university,other-health-professions-related-clinical-sciences-519999,,,,,,,,,,
540104,History & Philosophy of Science & Technology,2012,2012,190415,Cornell University,2,Women,0,cornell-university,history-philosophy-of-science-technology,,,,,,,,,,
540104,History & Philosophy of Science & Technology,2013,2013,190415,Cornell University,2,Women,0,cornell-university,history-philosophy-of-science-technology,,,,,,,,,,
540104,History & Philosophy of Science & Technology,2014,2014,190415,Cornell University,2,Women,0,cornell-university,history-philosophy-of-science-technology,,,,,,,,,,
540104,History & Philosophy of Science & Technology,2015,2015,190415,Cornell University,2,Women,0,cornell-university,history-philosophy-of-science-technology,,,,,,,,,,
540104,History & Philosophy of Science & Technology,2016,2016,190415,Cornell University,2,Women,0,cornell-university,history-philosophy-of-science-technology,,,,,,,,,,
540104,History & Philosophy of Science & Technology,2017,2017,190415,Cornell University,2,Women,0,cornell-university,history-philosophy-of-science-technology,,,,,,,,,,
540104,History & Philosophy of Science & Technology,2018,2018,190415,Cornell University,2,Women,0,cornell-university,history-philosophy-of-science-technology,,,,,,,,,,
540104,History & Philosophy of Science & Technology,2019,2019,190415,Cornell University,2,Women,0,cornell-university,history-philosophy-of-science-technology,,,,,,,,,,
540104,History & Philosophy of Science & Technology,2020,2020,190415,Cornell University,2,Women,0,cornell-university,"history-philosophy-of-science-technology""520201",General Business Administration & Management,2019,2019,182670,Dartmouth College,2,Women,129,dartmouth-college,general-business-administration-management
520201,General Business Administration & Management,2018,2018,182670,Dartmouth College,2,Women,127,dartmouth-college,general-business-administration-management,,,,,,,,,,
520201,General Business Administration & Management,2017,2017,182670,Dartmouth College,2,Women,117,dartmouth-college,general-business-administration-management,,,,,,,,,,
520201,General Business Administration & Management,2012,2012,182670,Dartmouth College,2,Women,97,dartmouth-college,general-business-administration-management,,,,,,,,,,
520201,General Business Administration & Management,2014,2014,182670,Dartmouth College,2,Women,95,dartmouth-college,general-business-administration-management,,,,,,,,,,
520201,General Business Administration & Management,2015,2015,182670,Dartmouth College,2,Women,91,dartmouth-college,general-business-administration-management,,,,,,,,,,
520201,General Business Administration & Management,2016,2016,182670,Dartmouth College,2,Women,89,dartmouth-college,general-business-administration-management,,,,,,,,,,
520201,General Business Administration & Management,2013,2013,182670,Dartmouth College,2,Women,88,dartmouth-college,general-business-administration-management,,,,,,,,,,
451001,General Political Science & Government,2019,2019,182670,Dartmouth College,2,Women,81,dartmouth-college,general-political-science-government,,,,,,,,,,
451001,General Political Science & Government,2017,2017,182670,Dartmouth College,2,Women,78,dartmouth-college,general-political-science-government,,,,,,,,,,
140101,General Engineering,2019,2019,182670,Dartmouth College,2,Women,76,dartmouth-college,general-engineering-140101,,,,,,,,,,
450601,General Economics,2015,2015,182670,Dartmouth College,2,Women,74,dartmouth-college,general-economics,,,,,,,,,,
451001,General Political Science & Government,2016,2016,182670,Dartmouth College,2,Women,71,dartmouth-college,general-political-science-government,,,,,,,,,,
520201,General Business Administration & Management,2020,2020,182670,Dartmouth College,2,Women,71,dartmouth-college,general-business-administration-management,,,,,,,,,,
450601,General Economics,2017,2017,182670,Dartmouth College,2,Women,70,dartmouth-college,general-economics,,,,,,,,,,
450603,Econometrics & Quantitative Economics,2020,2020,182670,Dartmouth College,2,Women,70,dartmouth-college,econometrics-quantitative-economics,,,,,,,,,,
451001,General Political Science & Government,2018,2018,182670,Dartmouth College,2,Women,70,dartmouth-college,general-political-science-government,,,,,,,,,,
450601,General Economics,2016,2016,182670,Dartmouth College,2,Women,68,dartmouth-college,general-economics,,,,,,,,,,
450603,Econometrics & Quantitative Economics,2018,2018,182670,Dartmouth College,2,Women,67,dartmouth-college,econometrics-quantitative-economics,,,,,,,,,,
451001,General Political Science & Government,2012,2012,182670,Dartmouth College,2,Women,66,dartmouth-college,general-political-science-government,,,,,,,,,,
450603,Econometrics & Quantitative Economics,2019,2019,182670,Dartmouth College,2,Women,65,dartmouth-college,econometrics-quantitative-economics,,,,,,,,,,
451001,General Political Science & Government,2014,2014,182670,Dartmouth College,2,Women,63,dartmouth-college,general-political-science-government,,,,,,,,,,
140101,General Engineering,2017,2017,182670,Dartmouth College,2,Women,62,dartmouth-college,general-engineering-140101,,,,,,,,,,
141301,Engineering Science,2016,2016,182670,Dartmouth College,2,Women,62,dartmouth-college,engineering-science-141301,,,,,,,,,,
420101,General Psychology,2015,2015,182670,Dartmouth College,2,Women,62,dartmouth-college,general-psychology-420101,,,,,,,,,,
451001,General Political Science & Government,2013,2013,182670,Dartmouth College,2,Women,62,dartmouth-college,general-political-science-government,,,,,,,,,,
511201,Medicine,2019,2019,182670,Dartmouth College,2,Women,62,dartmouth-college,medicine-511201,,,,,,,,,,
420101,General Psychology,2014,2014,182670,Dartmouth College,2,Women,61,dartmouth-college,general-psychology-420101,,,,,,,,,,
450601,General Economics,2013,2013,182670,Dartmouth College,2,Women,61,dartmouth-college,general-economics,,,,,,,,,,
140101,General Engineering,2020,2020,182670,Dartmouth College,2,Women,59,dartmouth-college,general-engineering-140101,,,,,,,,,,
260101,General Biological Sciences,2012,2012,182670,Dartmouth College,2,Women,59,dartmouth-college,general-biological-sciences,,,,,,,,,,
260101,General Biological Sciences,2014,2014,182670,Dartmouth College,2,Women,59,dartmouth-college,general-biological-sciences,,,,,,,,,,
451001,General Political Science & Government,2015,2015,182670,Dartmouth College,2,Women,59,dartmouth-college,general-political-science-government,,,,,,,,,,
420101,General Psychology,2013,2013,182670,Dartmouth College,2,Women,58,dartmouth-college,general-psychology-420101,,,,,,,,,,
521301,Management Science,2020,2020,182670,Dartmouth College,2,Women,57,dartmouth-college,management-science,,,,,,,,,,
512201,General Public Health,2020,2020,182670,Dartmouth College,2,Women,56,dartmouth-college,general-public-health,,,,,,,,,,
140101,General Engineering,2013,2013,182670,Dartmouth College,2,Women,55,dartmouth-college,general-engineering-140101,,,,,,,,,,
140101,General Engineering,2018,2018,182670,Dartmouth College,2,Women,55,dartmouth-college,general-engineering-140101,,,,,,,,,,
420101,General Psychology,2012,2012,182670,Dartmouth College,2,Women,55,dartmouth-college,general-psychology-420101,,,,,,,,,,
450601,General Economics,2012,2012,182670,Dartmouth College,2,Women,55,dartmouth-college,general-economics,,,,,,,,,,
450601,General Economics,2014,2014,182670,Dartmouth College,2,Women,54,dartmouth-college,general-economics,,,,,,,,,,
512201,General Public Health,2019,2019,182670,Dartmouth College,2,Women,54,dartmouth-college,general-public-health,,,,,,,,,,
420101,General Psychology,2016,2016,182670,Dartmouth College,2,Women,53,dartmouth-college,general-psychology-420101,,,,,,,,,,
260101,General Biological Sciences,2013,2013,182670,Dartmouth College,2,Women,52,dartmouth-college,general-biological-sciences,,,,,,,,,,
260101,General Biological Sciences,2015,2015,182670,Dartmouth College,2,Women,52,dartmouth-college,general-biological-sciences,,,,,,,,,,
511201,Medicine,2020,2020,182670,Dartmouth College,2,Women,51,dartmouth-college,medicine-511201,,,,,,,,,,
420101,General Psychology,2018,2018,182670,Dartmouth College,2,Women,50,dartmouth-college,general-psychology-420101,,,,,,,,,,
451001,General Political Science & Government,2020,2020,182670,Dartmouth College,2,Women,50,dartmouth-college,general-political-science-government,,,,,,,,,,
511201,Medicine,2013,2013,182670,Dartmouth College,2,Women,50,dartmouth-college,medicine-511201,,,,,,,,,,
141301,Engineering Science,2019,2019,182670,Dartmouth College,2,Women,49,dartmouth-college,engineering-science-141301,,,,,,,,,,
422704,Experimental Psychology,2019,2019,182670,Dartmouth College,2,Women,49,dartmouth-college,experimental-psychology-422704,,,,,,,,,,
110701,Computer Science,2018,2018,182670,Dartmouth College,2,Women,47,dartmouth-college,computer-science-110701,,,,,,,,,,
140101,General Engineering,2015,2015,182670,Dartmouth College,2,Women,47,dartmouth-college,general-engineering-140101,,,,,,,,,,
511201,Medicine,2014,2014,182670,Dartmouth College,2,Women,47,dartmouth-college,medicine-511201,,,,,,,,,,
540101,General History,2013,2013,182670,Dartmouth College,2,Women,47,dartmouth-college,general-history,,,,,,,,,,
261501,Neuroscience,2014,2014,182670,Dartmouth College,2,Women,46,dartmouth-college,neuroscience-261501,,,,,,,,,,
511201,Medicine,2016,2016,182670,Dartmouth College,2,Women,46,dartmouth-college,medicine-511201,,,,,,,,,,
141301,Engineering Science,2020,2020,182670,Dartmouth College,2,Women,45,dartmouth-college,engineering-science-141301,,,,,,,,,,
511201,Medicine,2017,2017,182670,Dartmouth College,2,Women,45,dartmouth-college,medicine-511201,,,,,,,,,,
260101,General Biological Sciences,2018,2018,182670,Dartmouth College,2,Women,44,dartmouth-college,general-biological-sciences,,,,,,,,,,
511201,Medicine,2018,2018,182670,Dartmouth College,2,Women,44,dartmouth-college,medicine-511201,,,,,,,,,,
512201,General Public Health,2018,2018,182670,Dartmouth College,2,Women,44,dartmouth-college,general-public-health,,,,,,,,,,
110701,Computer Science,2020,2020,182670,Dartmouth College,2,Women,43,dartmouth-college,computer-science-110701,,,,,,,,,,
261501,Neuroscience,2015,2015,182670,Dartmouth College,2,Women,43,dartmouth-college,neuroscience-261501,,,,,,,,,,
110701,Computer Science,2017,2017,182670,Dartmouth College,2,Women,42,dartmouth-college,computer-science-110701,,,,,,,,,,
511201,Medicine,2015,2015,182670,Dartmouth College,2,Women,42,dartmouth-college,medicine-511201,,,,,,,,,,
